Colorectal cancer',OMIM:114500',Asymmetric dimethylarginine',HMDB0001539'
Colorectal cancer',OMIM:114500',Pyridoxal',HMDB0001545'
Colorectal cancer',OMIM:114500',Phosphorylcholine',HMDB0001565'
Colorectal cancer',OMIM:114500',D-Xylulose',HMDB0001644'
Colorectal cancer',OMIM:114500',Caffeine',HMDB0001847'
Colorectal cancer',OMIM:114500',L-Arabitol',HMDB0001851'
Colorectal cancer',OMIM:114500',Protocatechuic acid',HMDB0001856'
Colorectal cancer',OMIM:114500',Acetaminophen',HMDB0001859'
Colorectal cancer',OMIM:114500',Paraxanthine',HMDB0001860'
Colorectal cancer',OMIM:114500',Benzoic acid',HMDB0001870'
Colorectal cancer',OMIM:114500',Isobutyric acid',HMDB0001873'
Colorectal cancer',OMIM:114500',Propylene glycol',HMDB0001881'
Colorectal cancer',OMIM:114500',Dihydroxyacetone',HMDB0001882'
Colorectal cancer',OMIM:114500',Theophylline',HMDB0001889'
Colorectal cancer',OMIM:114500',alpha-Tocopherol',HMDB0001893'
Colorectal cancer',OMIM:114500',Salicylic acid',HMDB0001895'
Colorectal cancer',OMIM:114500',Naproxen',HMDB0001923'
Colorectal cancer',OMIM:114500',Hydrochlorothiazide',HMDB0001928'
Colorectal cancer',OMIM:114500',Levofloxacin',HMDB0001929'
Colorectal cancer',OMIM:114500',Metoprolol',HMDB0001932'
Colorectal cancer',OMIM:114500',Furosemide',HMDB0001933'
Colorectal cancer',OMIM:114500',Pseudoephedrine',HMDB0001943'
Colorectal cancer',OMIM:114500',Caffeic acid',HMDB0001964'
Colorectal cancer',OMIM:114500',"3,7-Dimethyluric acid'",HMDB0001982'
Colorectal cancer',OMIM:114500',7-Methylxanthine',HMDB0001991'
Colorectal cancer',OMIM:114500',Eicosapentaenoic acid',HMDB0001999'
Colorectal cancer',OMIM:114500',Tetracosanoic acid',HMDB0002003'
Colorectal cancer',OMIM:114500',Methionine sulfoxide',HMDB0002005'
Colorectal cancer',OMIM:114500',1-Phenylethylamine',HMDB0002017'
Colorectal cancer',OMIM:114500',4-Hydroxycinnamic acid',HMDB0002035'
Colorectal cancer',OMIM:114500',N-Acetylputrescine',HMDB0002064'
Colorectal cancer',OMIM:114500',Syringic acid',HMDB0002085'
Colorectal cancer',OMIM:114500',N-Oleoylethanolamine',HMDB0002088'
Colorectal cancer',OMIM:114500',Oleamide',HMDB0002117'
Colorectal cancer',OMIM:114500',Apigenin',HMDB0002124'
Colorectal cancer',OMIM:114500',Docosahexaenoic acid',HMDB0002183'
Colorectal cancer',OMIM:114500',Desaminotyrosine',HMDB0002199'
Colorectal cancer',OMIM:114500',Arachidic acid',HMDB0002212'
Colorectal cancer',OMIM:114500',Heptadecanoic acid',HMDB0002259'
Colorectal cancer',OMIM:114500',Cadaverine',HMDB0002322'
Colorectal cancer',OMIM:114500',Octadecanol',HMDB0002350'
Colorectal cancer',OMIM:114500',3-Hydroxybenzoic acid',HMDB0002466'
Colorectal cancer',OMIM:114500',Galacturonic acid',HMDB0002545'
Colorectal cancer',OMIM:114500',Taurolithocholic acid 3-sulfate',HMDB0002580'
Colorectal cancer',OMIM:114500',Sulfolithocholylglycine',HMDB0002639'
Colorectal cancer',OMIM:114500',Naringenin',HMDB0002670'
Colorectal cancer',OMIM:114500',Androsterone sulfate',HMDB0002759'
Colorectal cancer',OMIM:114500',LysoPC(18:1(9Z))',HMDB0002815'
Colorectal cancer',OMIM:114500',Theobromine',HMDB0002825'
Colorectal cancer',OMIM:114500',Campesterol',HMDB0002869'
Colorectal cancer',OMIM:114500',D-Xylitol',HMDB0002917'
Colorectal cancer',OMIM:114500',"8,11,14-Eicosatrienoic acid'",HMDB0002925'
Colorectal cancer',OMIM:114500',Gamma-Linolenic acid',HMDB0003073'
Colorectal cancer',OMIM:114500',1-Methyluric acid',HMDB0003099'
Colorectal cancer',OMIM:114500',"2,3-Butanediol'",HMDB0003156'
Colorectal cancer',OMIM:114500',Heme',HMDB0003178'
Colorectal cancer',OMIM:114500',Raffinose',HMDB0003213'
Colorectal cancer',OMIM:114500',Genistein',HMDB0003217'
Colorectal cancer',OMIM:114500',Deoxyribose',HMDB0003224'
Colorectal cancer',OMIM:114500',Palmitoleic acid',HMDB0003229'
Colorectal cancer',OMIM:114500',Indole-3-carboxylic acid',HMDB0003320'
Colorectal cancer',OMIM:114500',D-Glutamic acid',HMDB0003339'
Colorectal cancer',OMIM:114500',Pectic acid',HMDB0003363'
Colorectal cancer',OMIM:114500',D-Ornithine',HMDB0003374'
Colorectal cancer',OMIM:114500',1-Hexadecanol',HMDB0003424'
Colorectal cancer',OMIM:114500',4-Guanidinobutanoic acid',HMDB0003464'
Colorectal cancer',OMIM:114500',4-Acetamidobutanoic acid',HMDB0003681'
Colorectal cancer',OMIM:114500',5-Androstenediol',HMDB0003818'
Colorectal cancer',OMIM:114500',3-Aminoisobutanoic acid',HMDB0003911'
Colorectal cancer',OMIM:114500',D-Urobilinogen',HMDB0004158'
Colorectal cancer',OMIM:114500',N1-Methyl-2-pyridone-5-carboxamide',HMDB0004193'
Colorectal cancer',OMIM:114500',4-Hydroxynonenal',HMDB0004362'
Colorectal cancer',OMIM:114500',Phytosphingosine',HMDB0004610'
Colorectal cancer',OMIM:114500',2-Arachidonylglycerol',HMDB0004666'
Colorectal cancer',OMIM:114500',Ceramide (d18:1/12:0)',HMDB0004947'
Colorectal cancer',OMIM:114500',Ceramide (d18:1/9Z-18:1)',HMDB0004948'
Colorectal cancer',OMIM:114500',Ceramide (d18:1/16:0)',HMDB0004949'
Colorectal cancer',OMIM:114500',Ceramide (d18:1/18:0)',HMDB0004950'
Colorectal cancer',OMIM:114500',Ceramide (d18:1/20:0)',HMDB0004951'
Colorectal cancer',OMIM:114500',Ceramide (d18:1/22:0)',HMDB0004952'
Colorectal cancer',OMIM:114500',Cer(d18:1/24:1(15Z))',HMDB0004953'
Colorectal cancer',OMIM:114500',Cer(d18:1/26:0)',HMDB0004955'
Colorectal cancer',OMIM:114500',Ceramide (d18:1/24:0)',HMDB0004956'
Colorectal cancer',OMIM:114500',Ceramide (d18:1/25:0)',HMDB0004957'
Colorectal cancer',OMIM:114500',Atorvastatin',HMDB0005006'
Colorectal cancer',OMIM:114500',Gabapentin',HMDB0005015'
Colorectal cancer',OMIM:114500',Hesperetin',HMDB0005782'
Colorectal cancer',OMIM:114500',Luteolin',HMDB0005800'
Colorectal cancer',OMIM:114500',Kaempferol',HMDB0005801'
Colorectal cancer',OMIM:114500',Gallic acid',HMDB0005807'
Colorectal cancer',OMIM:114500',3-Hydroxyhippuric acid',HMDB0006116'
Colorectal cancer',OMIM:114500',D-Aspartic acid',HMDB0006483'
Colorectal cancer',OMIM:114500',Stearidonic acid',HMDB0006547'
Colorectal cancer',OMIM:114500',Nicotinate D-ribonucleoside',HMDB0006809'
Colorectal cancer',OMIM:114500',Ethyl glucuronide',HMDB0010325'
Colorectal cancer',OMIM:114500',1-Methylxanthine',HMDB0010738'
Colorectal cancer',OMIM:114500',"1,7-Dimethyluric acid'",HMDB0011103'
Colorectal cancer',OMIM:114500',7-Methyluric acid',HMDB0011107'
Colorectal cancer',OMIM:114500',LysoPE(18:0/0:0)',HMDB0011130'
Colorectal cancer',OMIM:114500',MG(18:0/0:0/0:0)',HMDB0011131'
Colorectal cancer',OMIM:114500',PE(P-16:0e/0:0)',HMDB0011152'
Colorectal cancer',OMIM:114500',LysoPE(16:0/0:0)',HMDB0011503'
Colorectal cancer',OMIM:114500',LysoPE(18:1(9Z)/0:0)',HMDB0011506'
Colorectal cancer',OMIM:114500',"LysoPE(18:2(9Z,12Z)/0:0)'",HMDB0011507'
Colorectal cancer',OMIM:114500',MG(0:0/14:0/0:0)',HMDB0011530'
Colorectal cancer',OMIM:114500',MG(0:0/14:1(9Z)/0:0)',HMDB0011531'
Colorectal cancer',OMIM:114500',MG(0:0/15:0/0:0)',HMDB0011532'
Colorectal cancer',OMIM:114500',MG(0:0/16:0/0:0)',HMDB0011533'
Colorectal cancer',OMIM:114500',MG(0:0/16:1(9Z)/0:0)',HMDB0011534'
Colorectal cancer',OMIM:114500',MG(0:0/18:0/0:0)',HMDB0011535'
Colorectal cancer',OMIM:114500',MG(0:0/18:1(11Z)/0:0)',HMDB0011536'
Colorectal cancer',OMIM:114500',MG(0:0/18:1(9Z)/0:0)',HMDB0011537'
Colorectal cancer',OMIM:114500',"MG(0:0/18:2(9Z,12Z)/0:0)'",HMDB0011538'
Colorectal cancer',OMIM:114500',"MG(0:0/18:3(6Z,9Z,12Z)/0:0)'",HMDB0011539'
Colorectal cancer',OMIM:114500',"MG(0:0/18:3(9Z,12Z,15Z)/0:0)'",HMDB0011540'
Colorectal cancer',OMIM:114500',"MG(0:0/18:4(6Z,9Z,12Z,15Z)/0:0)'",HMDB0011541'
Colorectal cancer',OMIM:114500',MG(0:0/20:0/0:0)',HMDB0011542'
Colorectal cancer',OMIM:114500',MG(0:0/20:1(11Z)/0:0)',HMDB0011543'
Colorectal cancer',OMIM:114500',"MG(0:0/20:2(11Z,14Z)/0:0)'",HMDB0011544'
Colorectal cancer',OMIM:114500',"MG(0:0/20:3(5Z,8Z,11Z)/0:0)'",HMDB0011546'
Colorectal cancer',OMIM:114500',"MG(0:0/20:3(8Z,11Z,14Z)/0:0)'",HMDB0011547'
Colorectal cancer',OMIM:114500',"MG(0:0/20:4(8Z,11Z,14Z,17Z)/0:0)'",HMDB0011549'
Colorectal cancer',OMIM:114500',"MG(0:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)'",HMDB0011550'
Colorectal cancer',OMIM:114500',MG(0:0/22:0/0:0)',HMDB0011551'
Colorectal cancer',OMIM:114500',MG(0:0/22:1(13Z)/0:0)',HMDB0011552'
Colorectal cancer',OMIM:114500',"MG(0:0/22:2(13Z,16Z)/0:0)'",HMDB0011553'
Colorectal cancer',OMIM:114500',"MG(0:0/22:4(7Z,10Z,13Z,16Z)/0:0)'",HMDB0011554'
Colorectal cancer',OMIM:114500',"MG(0:0/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)'",HMDB0011555'
Colorectal cancer',OMIM:114500',"MG(0:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)'",HMDB0011556'
Colorectal cancer',OMIM:114500',"MG(0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)'",HMDB0011557'
Colorectal cancer',OMIM:114500',MG(0:0/24:0/0:0)',HMDB0011558'
Colorectal cancer',OMIM:114500',MG(0:0/24:1(15Z)/0:0)',HMDB0011559'
Colorectal cancer',OMIM:114500',MG(14:0/0:0/0:0)',HMDB0011561'
Colorectal cancer',OMIM:114500',MG(14:1(9Z)/0:0/0:0)',HMDB0011562'
Colorectal cancer',OMIM:114500',MG(15:0/0:0/0:0)',HMDB0011563'
Colorectal cancer',OMIM:114500',MG(16:0/0:0/0:0)',HMDB0011564'
Colorectal cancer',OMIM:114500',MG(16:1(9Z)/0:0/0:0)',HMDB0011565'
Colorectal cancer',OMIM:114500',MG(18:1(11Z)/0:0/0:0)',HMDB0011566'
Colorectal cancer',OMIM:114500',MG(18:1(9Z)/0:0/0:0)',HMDB0011567'
Colorectal cancer',OMIM:114500',"MG(18:2(9Z,12Z)/0:0/0:0)'",HMDB0011568'
Colorectal cancer',OMIM:114500',"MG(18:3(6Z,9Z,12Z)/0:0/0:0)'",HMDB0011569'
Colorectal cancer',OMIM:114500',"MG(18:3(9Z,12Z,15Z)/0:0/0:0)'",HMDB0011570'
Colorectal cancer',OMIM:114500',"MG(18:4(6Z,9Z,12Z,15Z)/0:0/0:0)'",HMDB0011571'
Colorectal cancer',OMIM:114500',MG(20:0/0:0/0:0)',HMDB0011572'
Colorectal cancer',OMIM:114500',MG(20:1(11Z)/0:0/0:0)',HMDB0011573'
Colorectal cancer',OMIM:114500',"MG(20:2(11Z,14Z)/0:0/0:0)'",HMDB0011574'
Colorectal cancer',OMIM:114500',"MG(20:3(5Z,8Z,11Z)/0:0/0:0)'",HMDB0011576'
Colorectal cancer',OMIM:114500',"MG(20:3(8Z,11Z,14Z)/0:0/0:0)'",HMDB0011577'
Colorectal cancer',OMIM:114500',"MG(20:4(5Z,8Z,11Z,14Z)/0:0/0:0)'",HMDB0011578'
Colorectal cancer',OMIM:114500',"MG(20:4(8Z,11Z,14Z,17Z)/0:0/0:0)'",HMDB0011579'
Colorectal cancer',OMIM:114500',"MG(20:5(5Z,8Z,11Z,14Z,17Z)/0:0/0:0)'",HMDB0011580'
Colorectal cancer',OMIM:114500',MG(22:0/0:0/0:0)',HMDB0011581'
Colorectal cancer',OMIM:114500',MG(22:1(13Z)/0:0/0:0)',HMDB0011582'
Colorectal cancer',OMIM:114500',"MG(22:2(13Z,16Z)/0:0/0:0)'",HMDB0011583'
Colorectal cancer',OMIM:114500',"MG(22:4(7Z,10Z,13Z,16Z)/0:0/0:0)'",HMDB0011584'
Colorectal cancer',OMIM:114500',"MG(22:5(4Z,7Z,10Z,13Z,16Z)/0:0/0:0)'",HMDB0011585'
Colorectal cancer',OMIM:114500',"MG(22:5(7Z,10Z,13Z,16Z,19Z)/0:0/0:0)'",HMDB0011586'
Colorectal cancer',OMIM:114500',"MG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0/0:0)'",HMDB0011587'
Colorectal cancer',OMIM:114500',MG(24:0/0:0/0:0)',HMDB0011588'
Colorectal cancer',OMIM:114500',MG(24:1(15Z)/0:0/0:0)',HMDB0011589'
Colorectal cancer',OMIM:114500',"Adenosine 2&#39;,3&#39;-cyclic phosphate'",HMDB0011616'
Colorectal cancer',OMIM:114500',N-Acetyl-L-methionine',HMDB0011745'
Colorectal cancer',OMIM:114500',Ciliatine',HMDB0011747'
Colorectal cancer',OMIM:114500',N-Acetylleucine',HMDB0011756'
Colorectal cancer',OMIM:114500',N-Acetylvaline',HMDB0011757'
Colorectal cancer',OMIM:114500',D-Tryptophan',HMDB0013609'
Colorectal cancer',OMIM:114500',Lidocaine',HMDB0014426'
Colorectal cancer',OMIM:114500',Diltiazem',HMDB0014487'
Colorectal cancer',OMIM:114500',Quinidine',HMDB0015044'
Colorectal cancer',OMIM:114500',Probenecid',HMDB0015166'
Colorectal cancer',OMIM:114500',"2,4,6-Trihydroxybenzoic acid'",HMDB0029649'
Colorectal cancer',OMIM:114500',"1,2,3-Propanetricarboxylic acid'",HMDB0031193'
Colorectal cancer',OMIM:114500',3-(2-Hydroxyphenyl)propanoic acid',HMDB0033752'
Colorectal cancer',OMIM:114500',2-Hydroxyglutarate',HMDB0059655'
Colorectal cancer',OMIM:114500',Phenol sulphate',HMDB0060015'
Colorectal cancer',OMIM:114500',N-Acetylmuramate',HMDB0060493'
Colorectal cancer',OMIM:114500',Hydroferulic acid',HMDB0062121'
Combined malonic and methylmalonic aciduria',OMIM:614265',Methylmalonic acid',HMDB0000202'
Combined malonic and methylmalonic aciduria',OMIM:614265',Malonic acid',HMDB0000691'
Combined oxidative phosphorylation deficiency 10',OMIM:614702',L-Lactic acid',HMDB0000190'
Combined oxidative phosphorylation deficiency 11',OMIM:614922',L-Lactic acid',HMDB0000190'
Combined oxidative phosphorylation deficiency 12',OMIM:614924',L-Lactic acid',HMDB0000190'
Combined oxidative phosphorylation deficiency 14',OMIM:614946',L-Lactic acid',HMDB0000190'
"Congenital Adrenal Hyperplasia, due to 17-Hydroxylase-Deficiency'",OMIM:202110',Deoxycorticosterone',HMDB0000016'
"Congenital Adrenal Hyperplasia, due to 17-Hydroxylase-Deficiency'",OMIM:202110',Aldosterone',HMDB0000037'
"Congenital Adrenal Hyperplasia, due to 17-Hydroxylase-Deficiency'",OMIM:202110',Cortisol',HMDB0000063'
"Congenital Adrenal Hyperplasia, due to 17-Hydroxylase-Deficiency'",OMIM:202110',Estradiol',HMDB0000151'
"Congenital Adrenal Hyperplasia, due to 17-Hydroxylase-Deficiency'",OMIM:202110',Testosterone',HMDB0000234'
"Congenital Adrenal Hyperplasia, due to 17-Hydroxylase-Deficiency'",OMIM:202110',Potassium',HMDB0000586'
"Congenital Adrenal Hyperplasia, due to 17-Hydroxylase-Deficiency'",OMIM:202110',Dehydroepiandrosterone sulfate',HMDB0001032'
"Congenital Adrenal Hyperplasia, due to 21-Hydroxylase-Deficiency'",OMIM:201910',Androstenedione',HMDB0000053'
"Congenital Adrenal Hyperplasia, due to 21-Hydroxylase-Deficiency'",OMIM:201910',17-Hydroxyprogesterone',HMDB0000374'
"Congenital Adrenal Hyperplasia, due to 21-Hydroxylase-Deficiency'",OMIM:201910',21-Deoxycortisol',HMDB0004030'
"Congenital cataracts, hearing loss, and neurodegeneration'",OMIM:614482',Copper',HMDB0000657'
Congenital chloride diarrhea',OMIM:214700',Aldosterone',HMDB0000037'
Congenital chloride diarrhea',OMIM:214700',Chloride ion',HMDB0000492'
Congenital chloride diarrhea',OMIM:214700',Potassium',HMDB0000586'
Congenital chloride diarrhea',OMIM:214700',Sodium',HMDB0000588'
Congenital chloride diarrhea',OMIM:214700',Hydrogen carbonate',HMDB0000595'
congenital disorder of glycosylation CDG-Ia',OMIM:212065',Uric acid',HMDB0000289'
Congenital secretory diarrhea',OMIM:270420',Chloride ion',HMDB0000492'
Congenital secretory diarrhea',OMIM:270420',Potassium',HMDB0000586'
Congenital secretory diarrhea',OMIM:270420',Sodium',HMDB0000588'
Congenital secretory diarrhea',OMIM:270420',Hydrogen carbonate',HMDB0000595'
Corticosterone methyl oxidase I deficiency',OMIM:203400',Aldosterone',HMDB0000037'
Corticosterone methyl oxidase I deficiency',OMIM:203400',Cortisol',HMDB0000063'
Corticosterone methyl oxidase I deficiency',OMIM:203400',Potassium',HMDB0000586'
Corticosterone methyl oxidase I deficiency',OMIM:203400',Sodium',HMDB0000588'
Creutzfeldt-Jakob disease',OMIM:123400',Homocysteine',HMDB0000742'
Crigler-Najjar syndrome type I',OMIM:218800',Bilirubin',HMDB0000054'
Crohn&#39;s disease',OMIM:266600',Deoxyuridine',HMDB0000012'
Crohn&#39;s disease',OMIM:266600',Deoxycytidine',HMDB0000014'
Crohn&#39;s disease',OMIM:266600',4-Pyridoxic acid',HMDB0000017'
Crohn&#39;s disease',OMIM:266600',p-Hydroxyphenylacetic acid',HMDB0000020'
Crohn&#39;s disease',OMIM:266600',Carnosine',HMDB0000033'
Crohn&#39;s disease',OMIM:266600',Adenine',HMDB0000034'
Crohn&#39;s disease',OMIM:266600',Taurocholic acid',HMDB0000036'
Crohn&#39;s disease',OMIM:266600',Butyric acid',HMDB0000039'
Crohn&#39;s disease',OMIM:266600',Acetic acid',HMDB0000042'
Crohn&#39;s disease',OMIM:266600',Betaine',HMDB0000043'
Crohn&#39;s disease',OMIM:266600',Adenosine monophosphate',HMDB0000045'
Crohn&#39;s disease',OMIM:266600',Adenosine',HMDB0000050'
Crohn&#39;s disease',OMIM:266600',Bilirubin',HMDB0000054'
Crohn&#39;s disease',OMIM:266600',beta-Alanine',HMDB0000056'
Crohn&#39;s disease',OMIM:266600',Cyclic AMP',HMDB0000058'
Crohn&#39;s disease',OMIM:266600',Acetoacetic acid',HMDB0000060'
Crohn&#39;s disease',OMIM:266600',Creatine',HMDB0000064'
Crohn&#39;s disease',OMIM:266600',Cytidine',HMDB0000089'
Crohn&#39;s disease',OMIM:266600',Dimethylglycine',HMDB0000092'
Crohn&#39;s disease',OMIM:266600',Citric acid',HMDB0000094'
Crohn&#39;s disease',OMIM:266600',Choline',HMDB0000097'
Crohn&#39;s disease',OMIM:266600',D-Xylose',HMDB0000098'
Crohn&#39;s disease',OMIM:266600',L-Cystathionine',HMDB0000099'
Crohn&#39;s disease',OMIM:266600',Ethanol',HMDB0000108'
Crohn&#39;s disease',OMIM:266600',gamma-Aminobutyric acid',HMDB0000112'
Crohn&#39;s disease',OMIM:266600',Glycine',HMDB0000123'
Crohn&#39;s disease',OMIM:266600',Guanidoacetic acid',HMDB0000128'
Crohn&#39;s disease',OMIM:266600',Homogentisic acid',HMDB0000130'
Crohn&#39;s disease',OMIM:266600',Glycerol',HMDB0000131'
Crohn&#39;s disease',OMIM:266600',Guanosine',HMDB0000133'
Crohn&#39;s disease',OMIM:266600',Glycocholic acid',HMDB0000138'
Crohn&#39;s disease',OMIM:266600',Glyceric acid',HMDB0000139'
Crohn&#39;s disease',OMIM:266600',L-Glutamic acid',HMDB0000148'
Crohn&#39;s disease',OMIM:266600',Hypoxanthine',HMDB0000157'
Crohn&#39;s disease',OMIM:266600',L-Tyrosine',HMDB0000158'
Crohn&#39;s disease',OMIM:266600',L-Phenylalanine',HMDB0000159'
Crohn&#39;s disease',OMIM:266600',L-Alanine',HMDB0000161'
Crohn&#39;s disease',OMIM:266600',L-Proline',HMDB0000162'
Crohn&#39;s disease',OMIM:266600',Methylamine',HMDB0000164'
Crohn&#39;s disease',OMIM:266600',L-Threonine',HMDB0000167'
Crohn&#39;s disease',OMIM:266600',L-Asparagine',HMDB0000168'
Crohn&#39;s disease',OMIM:266600',L-Isoleucine',HMDB0000172'
Crohn&#39;s disease',OMIM:266600',Inosinic acid',HMDB0000175'
Crohn&#39;s disease',OMIM:266600',L-Histidine',HMDB0000177'
Crohn&#39;s disease',OMIM:266600',L-Lysine',HMDB0000182'
Crohn&#39;s disease',OMIM:266600',L-Serine',HMDB0000187'
Crohn&#39;s disease',OMIM:266600',L-Lactic acid',HMDB0000190'
Crohn&#39;s disease',OMIM:266600',L-Aspartic acid',HMDB0000191'
Crohn&#39;s disease',OMIM:266600',Inosine',HMDB0000195'
Crohn&#39;s disease',OMIM:266600',L-Acetylcarnitine',HMDB0000201'
Crohn&#39;s disease',OMIM:266600',Phenylacetic acid',HMDB0000209'
Crohn&#39;s disease',OMIM:266600',Pantothenic acid',HMDB0000210'
Crohn&#39;s disease',OMIM:266600',Ornithine',HMDB0000214'
Crohn&#39;s disease',OMIM:266600',O-Phosphoethanolamine',HMDB0000224'
Crohn&#39;s disease',OMIM:266600',Orotic acid',HMDB0000226'
Crohn&#39;s disease',OMIM:266600',Phenol',HMDB0000228'
Crohn&#39;s disease',OMIM:266600',Propionic acid',HMDB0000237'
Crohn&#39;s disease',OMIM:266600',Pyridoxine',HMDB0000239'
Crohn&#39;s disease',OMIM:266600',Sorbitol',HMDB0000247'
Crohn&#39;s disease',OMIM:266600',Taurine',HMDB0000251'
Crohn&#39;s disease',OMIM:266600',Succinic acid',HMDB0000254'
Crohn&#39;s disease',OMIM:266600',Sucrose',HMDB0000258'
Crohn&#39;s disease',OMIM:266600',Xanthine',HMDB0000292'
Crohn&#39;s disease',OMIM:266600',Xanthosine',HMDB0000299'
Crohn&#39;s disease',OMIM:266600',Uracil',HMDB0000300'
Crohn&#39;s disease',OMIM:266600',Tyramine',HMDB0000306'
Crohn&#39;s disease',OMIM:266600',3-Hydroxybutyric acid',HMDB0000357'
Crohn&#39;s disease',OMIM:266600',Allantoin',HMDB0000462'
Crohn&#39;s disease',OMIM:266600',3-Methylindole',HMDB0000466'
Crohn&#39;s disease',OMIM:266600',5-Hydroxy-L-tryptophan',HMDB0000472'
Crohn&#39;s disease',OMIM:266600',Caprylic acid',HMDB0000482'
Crohn&#39;s disease',OMIM:266600',Aminoadipic acid',HMDB0000510'
Crohn&#39;s disease',OMIM:266600',L-Arginine',HMDB0000517'
Crohn&#39;s disease',OMIM:266600',Caproic acid',HMDB0000535'
Crohn&#39;s disease',OMIM:266600',Cholic acid',HMDB0000619'
Crohn&#39;s disease',OMIM:266600',Cytosine',HMDB0000630'
Crohn&#39;s disease',OMIM:266600',L-Glutamine',HMDB0000641'
Crohn&#39;s disease',OMIM:266600',Heptanoic acid',HMDB0000666'
Crohn&#39;s disease',OMIM:266600',L-Kynurenine',HMDB0000684'
Crohn&#39;s disease',OMIM:266600',L-Leucine',HMDB0000687'
Crohn&#39;s disease',OMIM:266600',L-Methionine',HMDB0000696'
Crohn&#39;s disease',OMIM:266600',Hippuric acid',HMDB0000714'
Crohn&#39;s disease',OMIM:266600',Kynurenic acid',HMDB0000715'
Crohn&#39;s disease',OMIM:266600',Isovaleric acid',HMDB0000718'
Crohn&#39;s disease',OMIM:266600',4-Hydroxyproline',HMDB0000725'
Crohn&#39;s disease',OMIM:266600',5-Hydroxyindoleacetic acid',HMDB0000763'
Crohn&#39;s disease',OMIM:266600',Hydrocinnamic acid',HMDB0000764'
Crohn&#39;s disease',OMIM:266600',L-Octanoylcarnitine',HMDB0000791'
Crohn&#39;s disease',OMIM:266600',Normetanephrine',HMDB0000819'
Crohn&#39;s disease',OMIM:266600',Propyl alcohol',HMDB0000820'
Crohn&#39;s disease',OMIM:266600',Propionylcarnitine',HMDB0000824'
Crohn&#39;s disease',OMIM:266600',Pentadecanoic acid',HMDB0000826'
Crohn&#39;s disease',OMIM:266600',Stearic acid',HMDB0000827'
Crohn&#39;s disease',OMIM:266600',Pelargonic acid',HMDB0000847'
Crohn&#39;s disease',OMIM:266600',Isopropyl alcohol',HMDB0000863'
Crohn&#39;s disease',OMIM:266600',L-Valine',HMDB0000883'
Crohn&#39;s disease',OMIM:266600',Valeric acid',HMDB0000892'
Crohn&#39;s disease',OMIM:266600',1-Methylhistamine',HMDB0000898'
Crohn&#39;s disease',OMIM:266600',Citrulline',HMDB0000904'
Crohn&#39;s disease',OMIM:266600',Trimethylamine',HMDB0000906'
Crohn&#39;s disease',OMIM:266600',Trimethylamine N-oxide',HMDB0000925'
Crohn&#39;s disease',OMIM:266600',L-Tryptophan',HMDB0000929'
Crohn&#39;s disease',OMIM:266600',Taurochenodesoxycholic acid',HMDB0000951'
Crohn&#39;s disease',OMIM:266600',Acetaldehyde',HMDB0000990'
Crohn&#39;s disease',OMIM:266600',gamma-Glutamylcysteine',HMDB0001049'
Crohn&#39;s disease',OMIM:266600',Glyceraldehyde',HMDB0001051'
Crohn&#39;s disease',OMIM:266600',Octanal',HMDB0001140'
Crohn&#39;s disease',OMIM:266600',Spermidine',HMDB0001257'
Crohn&#39;s disease',OMIM:266600',Niacinamide',HMDB0001406'
Crohn&#39;s disease',OMIM:266600',Putrescine',HMDB0001414'
Crohn&#39;s disease',OMIM:266600',Thiocyanate',HMDB0001453'
Crohn&#39;s disease',OMIM:266600',Nicotinic acid',HMDB0001488'
Crohn&#39;s disease',OMIM:266600',D-Ribose 5-phosphate',HMDB0001548'
Crohn&#39;s disease',OMIM:266600',Isobutyric acid',HMDB0001873'
Crohn&#39;s disease',OMIM:266600',Methanol',HMDB0001875'
Crohn&#39;s disease',OMIM:266600',7a-Hydroxy-cholestene-3-one',HMDB0001993'
Crohn&#39;s disease',OMIM:266600',Ethylmethylacetic acid',HMDB0002176'
Crohn&#39;s disease',OMIM:266600',Dimethylsulfide',HMDB0002303'
Crohn&#39;s disease',OMIM:266600',Cadaverine',HMDB0002322'
Crohn&#39;s disease',OMIM:266600',D-Glutamic acid',HMDB0003339'
Crohn&#39;s disease',OMIM:266600',Propanal',HMDB0003366'
Crohn&#39;s disease',OMIM:266600',Butanal',HMDB0003543'
Crohn&#39;s disease',OMIM:266600',D-Urobilinogen',HMDB0004158'
Crohn&#39;s disease',OMIM:266600',1-Butanol',HMDB0004327'
Crohn&#39;s disease',OMIM:266600',Hexanal',HMDB0005994'
Crohn&#39;s disease',OMIM:266600',Benzaldehyde',HMDB0006115'
Crohn&#39;s disease',OMIM:266600',Phenylacetaldehyde',HMDB0006236'
Crohn&#39;s disease',OMIM:266600',D-Aspartic acid',HMDB0006483'
Crohn&#39;s disease',OMIM:266600',"DG(16:0/18:2(9Z,12Z)/0:0)'",HMDB0007103'
Crohn&#39;s disease',OMIM:266600',"DG(18:0/22:2(13Z,16Z)/0:0)'",HMDB0007175'
Crohn&#39;s disease',OMIM:266600',"PC(22:2(13Z,16Z)/14:1(9Z))'",HMDB0008591'
